"pid","Elapsed_Time","Task","delay","trial","Details","gender","age","scenario","error","part","delete"
120,"0:16:05.63","Navigation","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:06.30","Navigation","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:07.23","Navigation","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:08.50","Navigation","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:09.16","Navigation","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:10.90","Navigation","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:11.63","Navigation","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:12.83","Navigation","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:13.16","Navigation","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:13.31","Navigation","Long","1","E (End)","m",55,2,"low",2,FALSE
120,"0:16:22.84","Navigation","Long","2","B (Begin)","m",55,2,"low",2,FALSE
120,"0:16:22.84","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:25.43","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:25.90","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:40.96","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:41.30","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:42.36","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:42.90","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:47.63","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:48.03","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:50.03","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:50.43","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:52.16","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:52.70","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:53.56","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:54.43","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:58.23","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:16:58.83","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:16:59.76","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:00.30","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:01.03","Navigation","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:01.43","Navigation","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:01.63","Navigation","Long","2","E (End)","m",55,2,"low",2,FALSE
120,"0:17:10.77","Navigation","Long","3","B (Begin)","m",55,2,"low",2,FALSE
120,"0:17:10.77","Navigation","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:14.10","Navigation","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:14.50","Navigation","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:18.63","Navigation","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:18.96","Navigation","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:27.23","Navigation","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:27.63","Navigation","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:29.76","Navigation","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:30.23","Navigation","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:38.76","Navigation","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:39.16","Navigation","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:42.10","Navigation","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:43.03","Navigation","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:47.63","Navigation","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:17:48.23","Navigation","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:17:49.07","Navigation","Long","3","E (End)","m",55,2,"low",2,FALSE
120,"0:19:01.55","Calendar","Long","1","B (Begin)","m",55,2,"low",2,FALSE
120,"0:19:01.55","Calendar","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:07.16","Calendar","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:19:07.63","Calendar","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:10.96","Calendar","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:19:11.30","Calendar","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:16.70","Calendar","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:19:17.43","Calendar","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:23.50","Calendar","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:19:23.83","Calendar","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:34.16","Calendar","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:19:34.76","Calendar","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:40.30","Calendar","Long","1","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:19:40.76","Calendar","Long","1","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:41.16","Calendar","Long","1","E (End)","m",55,2,"low",2,FALSE
120,"0:19:48.63","Calendar","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:48.63","Calendar","Long","2","B (Begin)","m",55,2,"low",2,FALSE
120,"0:19:52.30","Calendar","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:19:52.70","Calendar","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:19:55.36","Calendar","Long","2","O (Other Off 'Road')","m",55,2,"low",2,FALSE
120,"0:19:55.90","Calendar","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:15.36","Calendar","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:15.76","Calendar","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:18.83","Calendar","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:19.23","Calendar","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:20.03","Calendar","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:20.43","Calendar","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:22.70","Calendar","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:23.30","Calendar","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:26.63","Calendar","Long","2","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:27.10","Calendar","Long","2","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:27.77","Calendar","Long","2","E (End)","m",55,2,"low",2,FALSE
120,"0:20:35.05","Calendar","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:35.05","Calendar","Long","3","B (Begin)","m",55,2,"low",2,FALSE
120,"0:20:38.63","Calendar","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:39.10","Calendar","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:41.96","Calendar","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:42.76","Calendar","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:56.03","Calendar","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:56.43","Calendar","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:20:58.70","Calendar","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:20:59.10","Calendar","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:21:02.10","Calendar","Long","3","S (Secondary Display )","m",55,2,"low",2,FALSE
120,"0:21:02.50","Calendar","Long","3","F (Forward (On 'Road'))","m",55,2,"low",2,FALSE
120,"0:21:16.03","Calendar","Long","3","E (End)","m",55,2,"low",2,FALSE
121,"0:03:29.76",NA,NA,NA,"T (Time Sync)","m",35,2,"high",1,FALSE
121,"0:03:37.43","Navigation","Short","1","B (Begin)","m",35,2,"high",1,FALSE
121,"0:03:53.61","Navigation","Short","1","E (End)","m",35,2,"high",1,FALSE
121,"0:04:03.55","Navigation","Short","2","B (Begin)","m",35,2,"high",1,FALSE
121,"0:04:45.45","Navigation","Short","2","E (End)","m",35,2,"high",1,FALSE
121,"0:04:54.68","Navigation","Short","3","B (Begin)","m",35,2,"high",1,FALSE
121,"0:05:29.44","Navigation","Short","3","E (End)","m",35,2,"high",1,FALSE
121,"0:06:40.95","Radio","Short","1","B (Begin)","m",35,2,"high",1,FALSE
121,"0:07:10.63","Radio","Short","1","E (End)","m",35,2,"high",1,FALSE
121,"0:07:15.24","Radio","Short","2","B (Begin)","m",35,2,"high",1,FALSE
121,"0:07:40.57","Radio","Short","2","E (End)","m",35,2,"high",1,FALSE
121,"0:07:45.34","Radio","Short","3","B (Begin)","m",35,2,"high",1,FALSE
121,"0:08:12.61","Radio","Short","3","E (End)","m",35,2,"high",1,FALSE
121,"0:08:17.38","Radio","Short","4","B (Begin)","m",35,2,"high",1,FALSE
121,"0:08:44.55","Radio","Short","4","E (End)","m",35,2,"high",1,FALSE
121,"0:08:49.29","Radio","Short","5","B (Begin)","m",35,2,"high",1,FALSE
121,"0:09:00.88","Radio","Short","5","E (End)","m",35,2,"high",1,FALSE
121,"0:09:05.52","Radio","Short","6","B (Begin)","m",35,2,"high",1,FALSE
121,"0:09:15.56","Radio","Short","6","E (End)","m",35,2,"high",1,FALSE
121,"0:10:27.78","Calendar","Short","1","B (Begin)","m",35,2,"high",1,FALSE
121,"0:11:20.82","Calendar","Short","1","E (End)","m",35,2,"high",1,FALSE
121,"0:11:28.20","Calendar","Short","2","B (Begin)","m",35,2,"high",1,FALSE
121,"0:12:22.60","Calendar","Short","2","E (End)","m",35,2,"high",1,FALSE
121,"0:12:30.16","Calendar","Short","3","B (Begin)","m",35,2,"high",1,FALSE
121,"0:13:03.28","Calendar","Short","3","E (End)","m",35,2,"high",1,FALSE
121,"0:14:19.56","1","N-back",NA,"B (Begin)","m",35,2,"high",1,FALSE
121,"0:15:21.80","1","N-back",NA,"E (End)","m",35,2,"high",1,FALSE
121,"0:15:34.02","Navigation","Long","1","B (Begin)","m",35,2,"high",1,FALSE
121,"0:16:32.62","Navigation","Long","1","E (End)","m",35,2,"high",1,FALSE
121,"0:16:41.81","Navigation","Long","2","B (Begin)","m",35,2,"high",1,FALSE
121,"0:17:43.95","Navigation","Long","2","E (End)","m",35,2,"high",1,FALSE
121,"0:17:53.36","Navigation","Long","3","B (Begin)","m",35,2,"high",1,FALSE
121,"0:18:17.45","Navigation","Long","3","E (End)","m",35,2,"high",1,FALSE
121,"0:19:27.56","Radio","Long","1","B (Begin)","m",35,2,"high",1,FALSE
121,"0:20:11.68","Radio","Long","1","E (End)","m",35,2,"high",1,FALSE
121,"0:20:16.44","Radio","Long","2","B (Begin)","m",35,2,"high",1,FALSE
121,"0:20:59.95","Radio","Long","2","E (End)","m",35,2,"high",1,FALSE
121,"0:21:04.65","Radio","Long","3","B (Begin)","m",35,2,"high",1,FALSE
121,"0:21:47.68","Radio","Long","3","E (End)","m",35,2,"high",1,FALSE
121,"0:21:52.45","Radio","Long","4","B (Begin)","m",35,2,"high",1,FALSE
121,"0:22:34.48","Radio","Long","4","E (End)","m",35,2,"high",1,FALSE
121,"0:22:39.48","Radio","Long","5","B (Begin)","m",35,2,"high",1,FALSE
121,"0:22:57.36","Radio","Long","5","E (End)","m",35,2,"high",1,FALSE
121,"0:23:02.29","Radio","Long","6","B (Begin)","m",35,2,"high",1,FALSE
121,"0:23:20.67","Radio","Long","6","E (End)","m",35,2,"high",1,FALSE
121,"0:24:33.19","Calendar","Long","1","B (Begin)","m",35,2,"high",1,FALSE
121,"0:25:43.67","Calendar","Long","1","E (End)","m",35,2,"high",1,FALSE
121,"0:25:51.10","Calendar","Long","2","B (Begin)","m",35,2,"high",1,FALSE
121,"0:27:02.11","Calendar","Long","2","E (End)","m",35,2,"high",1,FALSE
121,"0:27:09.63","Calendar","Long","3","B (Begin)","m",35,2,"high",1,FALSE
121,"0:27:32.01","Calendar","Long","3","E (End)","m",35,2,"high",1,FALSE
121,"0:03:25.10",NA,NA,NA,"T (Time Sync)","m",35,2,"high",2,FALSE
121,"0:03:32.99","Navigation","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:03:32.99","Navigation","Long","1","B (Begin)","m",35,2,"high",2,FALSE
121,"0:03:48.56","Navigation","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:03:48.83","Navigation","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:03:51.63","Navigation","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:03:52.10","Navigation","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:04:23.76","Navigation","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:04:24.50","Navigation","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:04:25.10","Navigation","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:04:25.70","Navigation","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:04:31.05","Navigation","Long","1","E (End)","m",35,2,"high",2,FALSE
121,"0:04:40.58","Navigation","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:04:40.58","Navigation","Long","2","B (Begin)","m",35,2,"high",2,FALSE
121,"0:05:08.90","Navigation","Long","2","C (Eyes Closed)","m",35,2,"high",2,FALSE
121,"0:05:09.30","Navigation","Long","2","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:05:09.50","Navigation","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:05:20.01","Navigation","Long","2","E (End)","m",35,2,"high",2,FALSE
121,"0:05:29.72","Navigation","Long","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:05:29.72","Navigation","Long","3","B (Begin)","m",35,2,"high",2,FALSE
121,"0:05:54.63","Navigation","Long","3","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:05:55.63","Navigation","Long","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:06:03.50","Navigation","Long","3","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:06:03.96","Navigation","Long","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:06:26.23","Navigation","Long","3","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:06:26.76","Navigation","Long","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:06:30.92","Navigation","Long","3","E (End)","m",35,2,"high",2,FALSE
121,"0:07:40.98","Radio","Long","1","B (Begin)","m",35,2,"high",2,FALSE
121,"0:07:40.98","Radio","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:07:53.10","Radio","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:07:53.50","Radio","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:08:14.16","Radio","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:08:14.50","Radio","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:08:15.36","Radio","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:08:15.70","Radio","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:08:17.43","Radio","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:08:17.96","Radio","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:08:18.83","Radio","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:08:19.23","Radio","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:08:21.44","Radio","Long","1","E (End)","m",35,2,"high",2,FALSE
121,"0:08:26.41","Radio","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:08:26.41","Radio","Long","2","B (Begin)","m",35,2,"high",2,FALSE
121,"0:08:39.83","Radio","Long","2","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:08:40.16","Radio","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:09:05.50","Radio","Long","2","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:09:05.83","Radio","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:09:06.87","Radio","Long","2","E (End)","m",35,2,"high",2,FALSE
121,"0:09:11.59","Radio","Long","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:09:11.59","Radio","Long","3","B (Begin)","m",35,2,"high",2,FALSE
121,"0:09:52.98","Radio","Long","3","E (End)","m",35,2,"high",2,FALSE
121,"0:09:57.57","Radio","Long","4","B (Begin)","m",35,2,"high",2,FALSE
121,"0:09:57.57","Radio","Long","4","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:10:31.90","Radio","Long","4","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:10:32.30","Radio","Long","4","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:10:40.07","Radio","Long","4","E (End)","m",35,2,"high",2,FALSE
121,"0:10:45.38","Radio","Long","5","B (Begin)","m",35,2,"high",2,FALSE
121,"0:10:45.38","Radio","Long","5","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:10:47.90","Radio","Long","5","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:10:48.50","Radio","Long","5","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:10:49.36","Radio","Long","5","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:10:49.56","Radio","Long","5","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:10:50.03","Radio","Long","5","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:10:59.36","Radio","Long","5","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:10:59.76","Radio","Long","5","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:11:02.36","Radio","Long","5","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:11:02.83","Radio","Long","5","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:11:04.22","Radio","Long","5","E (End)","m",35,2,"high",2,FALSE
121,"0:11:09.04","Radio","Long","6","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:11:09.04","Radio","Long","6","B (Begin)","m",35,2,"high",2,FALSE
121,"0:11:13.36","Radio","Long","6","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:11:14.10","Radio","Long","6","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:11:21.70","Radio","Long","6","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:11:22.10","Radio","Long","6","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:11:27.52","Radio","Long","6","E (End)","m",35,2,"high",2,FALSE
121,"0:12:39.88","Calendar","Long","1","B (Begin)","m",35,2,"high",2,FALSE
121,"0:12:39.88","Calendar","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:12:58.30","Calendar","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:12:58.96","Calendar","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:13:30.90","Calendar","Long","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:13:31.63","Calendar","Long","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:13:33.58","Calendar","Long","1","E (End)","m",35,2,"high",2,FALSE
121,"0:13:41.20","Calendar","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:13:41.20","Calendar","Long","2","B (Begin)","m",35,2,"high",2,FALSE
121,"0:13:47.63","Calendar","Long","2","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:13:48.10","Calendar","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:13:49.10","Calendar","Long","2","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:13:49.63","Calendar","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:14:14.16","Calendar","Long","2","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:14:14.76","Calendar","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:14:46.50","Calendar","Long","2","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:14:46.96","Calendar","Long","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:14:47.89","Calendar","Long","2","E (End)","m",35,2,"high",2,FALSE
121,"0:14:56.48","Calendar","Long","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:14:56.48","Calendar","Long","3","B (Begin)","m",35,2,"high",2,FALSE
121,"0:15:15.56","Calendar","Long","3","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:15:16.23","Calendar","Long","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:15:18.70","Calendar","Long","3","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:15:19.16","Calendar","Long","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:15:20.01","Calendar","Long","3","E (End)","m",35,2,"high",2,FALSE
121,"0:16:35.73","1","N-back",NA,"F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:16:35.73","1","N-back",NA,"B (Begin)","m",35,2,"high",2,FALSE
121,"0:17:38.33","1","N-back",NA,"E (End)","m",35,2,"high",2,FALSE
121,"0:17:49.18","Navigation","Short","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:17:49.18","Navigation","Short","1","B (Begin)","m",35,2,"high",2,FALSE
121,"0:17:57.03","Navigation","Short","1","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:17:57.43","Navigation","Short","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:18:20.36","Navigation","Short","1","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:18:20.70","Navigation","Short","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:18:29.14","Navigation","Short","1","E (End)","m",35,2,"high",2,FALSE
121,"0:18:38.69","Navigation","Short","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:18:38.69","Navigation","Short","2","B (Begin)","m",35,2,"high",2,FALSE
121,"0:18:48.43","Navigation","Short","2","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:18:49.30","Navigation","Short","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:18:54.16","Navigation","Short","2","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:18:54.56","Navigation","Short","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:19:16.50","Navigation","Short","2","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:19:17.23","Navigation","Short","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:19:21.72","Navigation","Short","2","E (End)","m",35,2,"high",2,FALSE
121,"0:19:30.94","Navigation","Short","3","B (Begin)","m",35,2,"high",2,FALSE
121,"0:19:30.94","Navigation","Short","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:19:44.03","Navigation","Short","3","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:19:44.56","Navigation","Short","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:19:46.47","Navigation","Short","3","E (End)","m",35,2,"high",2,FALSE
121,"0:20:56.94","Radio","Short","1","B (Begin)","m",35,2,"high",2,FALSE
121,"0:20:56.94","Radio","Short","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:21:11.76","Radio","Short","1","O (Other Off 'Road')","m",35,2,"high",2,FALSE
121,"0:21:12.23","Radio","Short","1","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:21:22.03","Radio","Short","1","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:21:22.09","Radio","Short","1","E (End)","m",35,2,"high",2,FALSE
121,"0:21:26.60","Radio","Short","2","B (Begin)","m",35,2,"high",2,FALSE
121,"0:21:26.60","Radio","Short","2","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:21:53.96","Radio","Short","2","E (End)","m",35,2,"high",2,FALSE
121,"0:21:58.51","Radio","Short","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:21:58.51","Radio","Short","3","B (Begin)","m",35,2,"high",2,FALSE
121,"0:22:22.36","Radio","Short","3","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:22:22.70","Radio","Short","3","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:22:22.88","Radio","Short","3","E (End)","m",35,2,"high",2,FALSE
121,"0:22:28.17","Radio","Short","4","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:22:28.17","Radio","Short","4","B (Begin)","m",35,2,"high",2,FALSE
121,"0:22:52.43","Radio","Short","4","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:22:52.76","Radio","Short","4","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:22:56.08","Radio","Short","4","E (End)","m",35,2,"high",2,FALSE
121,"0:23:00.53","Radio","Short","5","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:23:00.53","Radio","Short","5","B (Begin)","m",35,2,"high",2,FALSE
121,"0:23:03.70","Radio","Short","5","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:23:04.03","Radio","Short","5","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:23:09.05","Radio","Short","5","E (End)","m",35,2,"high",2,FALSE
121,"0:23:15.19","Radio","Short","6","F (Forward (On 'Road'))","m",35,2,"high",2,FALSE
121,"0:23:15.19","Radio","Short","6","B (Begin)","m",35,2,"high",2,FALSE
121,"0:23:25.56","Radio","Short","6","S (Secondary Display )","m",35,2,"high",2,FALSE
121,"0:23:25.87","Radio","Short","6","E (End)","m",35,2,"high",2,FALSE
121,"0:24:38.22","Calendar","Short","1","B (Begin)","m",35,2,"high",2,FALSE
